x, y
3.776568615875653, 0.336847377328099
3.651872963097271, 0.6245166466195999
3.540101212270134, 0.7229238538186404
3.4211878538956393, 0.7406630999318419
3.295388351636384, 0.8388946710307517
3.186932888837444, 1.5645720456449896
3.115210162177033, 2.919559232708201
3.047217963324244, 4.667772985241468
2.8938549271836402, 9.744806412190732
2.8255082073296953, 11.652667714062163
2.7221620177827144, 12.900244927374473
2.5977678026470272, 13.68847141635784
2.4778695583896404, 13.788725635448577
2.343406093695709, 13.581848972217202
2.1812373815116772, 13.303057824503275
2.0202274980012116, 12.602785361920846
1.7749255068802459, 11.72670682878823
1.6946734220155433, 11.602129842669713
1.6301747716915296, 12.205269876199212
1.5877099807562294, 13.420156112164612
1.572991671705548, 14.901216025037776
1.554209168022627, 17.753481135832995
1.5331867361960358, 18.866812878998626
1.5159299051103368, 19.76604704894525
1.4467011483805203, 20.69259546530252
1.4838030982354944, 20.267142508298807
1.4346038301538964, 19.935714354511838
1.4072568953334144, 19.145708841804563
1.3754936146723247, 18.912042007622606
1.345075428397975, 19.28846416428661
1.2936575603078033, 19.662532230640792
1.221045687393155, 19.594133301001182
1.1703212206728928, 19.42517703835609
1.1546042809411468, 20.2549103037768
1.1423548220175026, 22.11006944424772
1.1486916479338936, 23.577628040133416
1.13698297572458, 24.57115046744698
1.1292318574720253, 25.461313882673952
1.1214650985870662, 26.108073991523007
1.1126537350409462, 26.994634033856975
1.100458781351437, 27.984456771706498
1.100458781351437, 27.984456771706498
1.100458781351437, 27.984456771706498
1.0952438153411115, 28.404317701909278
1.081395220243802, 28.821694231147305
1.0588845585460467, 28.365431302772276
1.0516912895158996, 27.585791152813037
1.0468009851175957, 25.576253546007877
1.02531265202879, 22.62764353576999
1.0214451501979935, 21.556861054281185
0.9897126768431534, 20.615343909648256
0.9205611753582414, 20.475191967424603
0.8203791331424366, 20.352614966575317
0.628435870405406, 20.435600191046753
0.381745180710392, 20.626151195486944
0.00842413940448239, 20.848951254183397
